label	text_a
3	  吃货 情话   一直 烤肉 吃 道路   感觉 皮囊 胖到 爆炸   boomboomboom   知道 喜不喜欢 吃 烤肉   想 烤肉 吃   可惜 没 机会   哈哈哈  
2	    屁   事               这破会 开
0	彩色 铅笔 外   布朗 使用 透明 水彩 透明 水彩 两种 媒体   增添 形体 明暗 变化 边框 鲜艳 色泽  
1	或许 最近 过得 不太好 不介意 不快 写 评论 里 没有 认识 会 陌生 朋友 安慰
0	V 仔兽 优秀 战斗 种族   拥有 隐藏 力量   装甲 进化 时能 发挥 出 爆发性 力量  
3	  喜欢 简单 纯粹     老是 喜欢 呵斥   却说 出 东西   知道 等待   努力   争取   真的 学会 装 逼   那天 失恋 展   东西 有意思   有意思   有意思  
2	屋里 真是 绝   冻 起来   吊 样儿 居然 人问     现在 干什么     质疑 姆们 工作量 不饱和         你求 录 节目     玩意  
0	卢旺达 馆 位于 非洲 联合 馆内   展示 主题   基加利 市   新生 卢旺达 经济繁荣 中心  
4	常说   轻易 得来   不会 懂得 珍惜 其实不然   轻易 得来   会 害怕 失去   挣来   更 可贵 获得 能力   处 攫来   会 恐惧 失去   心想 牢牢 把握 手中   济南   济南 火车站
3	梦想 破碎 没有 声音   缓慢 沉默 离开  
2	居然 明明 活儿 没 干 天天 喊累   这是 世界  
3	明 知道 每天 做 无用功   每天 做   心      
1	20 多年 第一次 16 岁 生日   开心
1	今天   大雪   完整   美妙   累 做 艰难 尝试   看到 几个 字   当时 看到 中 戏   充满 期待   在乎   依然 做梦 ps   默默 祝贺 家老滢 顺利 司法考试   可爱 孩子 总会 得到 上天 眷顾 说 胖   打死   goodnight
1	今天 出去 看到 好看 秋色   突然 怀念 以前 超爱 那条 种满 银杏树 路   秋天 棒 季节
5	刚补 KT 新闻   不饭 提 起来 直接 想到 此团 六人   赤西 高调 离开 有个 印象   现在 已经 成    
0	投入 感情 真的 重要   有时候 想 到底 喜欢 剧情 多一点 喜欢 角色 多一点   会 喜欢   成功 剧情 造就 经典 角色   成功 角色 难忘 剧情   上官 寻命   基本 几场 戏人 没   仍然 喜欢   羽人 横跨 多部 戏   成长 难忘   很多 说不清楚  
1	刚刚 哼唱 skyfall 看到 新闻
3	好像 看到 不该 看到 东西 是不是 说 再见 哭 不要 喜欢 忘 会 更好 一年 半 可能 忘掉
1	相信   竭尽全力 地去 做好 每一件 做 事  
3	        高兴 一点   现在 新 一天  
2	cnm   脑子里 泡吧   视频 没关系   换衣服 视频
2	人活 大半辈子   知道 饭 乱 吃   话 乱说   真是 日 狗
4	  梦   噩梦     吓死 宝宝      
3	冬夜 凌晨 加完 班   走 小区 里 冰雪 混合 路上   呼吸 刚 下过 雪 冰凉 新鲜 空气   安静 脚步声 野猫 听到 脚步声 雪地 里 躲藏 擦擦 声   混沌 脑子 忽然 清醒   啥时候 我能 真正 觉醒   勇敢 选择 人生   初 心 未改   越走越远
0	  这名 孩子 没 生活费 面临 辍学  
2	会 做 会 说 装 坚强 真 认为 坚强
5	妈 疯 大哥 追女生 走 煽情 路线 现在 认识 觉得 浑身 发毛     早就 注意 经常 观察 觉得 可怕 恐怖    
3	很多 回忆   偏执 认为 路人甲
0	唐代 周 昉   挥扇 仕女图   卷   张萱   虢国 夫人 游春图   卷   成为 仕女 样式 典型  
0	林立 纪念碑 一致 设想 描述 整体 特性  
4	看门 泊车 小弟   BOSS 搞不好 后面   目测 几个 真凶   比大 可怕 太 吓人
0	　 　 常说   轻易 得来   不会 懂得 珍惜 其实不然   轻易 得来   会 害怕 失去   挣来   更 可贵 获得 能力   处 攫来   会 恐惧 失去   心想 牢牢 把握 手中  
4	加强 管理 目前 提高 利润 迫切 工作   每天 关注   应收 任务 库存 客户 管理 考勤   周会 坚持   必须 做   十分 危险   自省 中      
3	最后 欲望 喜怒 无辜 满足 不能 实现
2	看到 这张 试卷   醉 不会   基本 计算 步骤   居然 不会 说 老师 讲解   知道   重要 没 完全 弄 明白   出 类型 题 明白   上课 课外书   走神   说话 基本 懂 希望 反省
1	优优团 创建 独特 魅力 一直 壮大 发展   六年 持续 发展   现已 成为 当代 中国 网络 电子商务 企业 典范  
1	特别 特别 想见 以外 没什么 想法
2	这么晚 啊啊啊 啊啊啊 困困困 睡不着   失眠
5	北京     人生 中 几个 蓝天
2	实在 忍不住 要说 脏话   傻 B   没见   气 吐血   没有 亲戚关系 开除 一百次 不够  
2	情商 东西 可真 讨厌 人和事 变成 喜欢 最近 特烦 像陀翔 好意思 说 老子 撂 一句 话 妈算 东西
1	哈哈哈   竟然 有人 信   故意 涂抹 明显 难道 看不出来  
3	知道 到底 干嘛 孩子 初三 叻 不能 好好学习
3	一个 男人   无能为力 事儿   没有 能力 年纪   碰见   最想 照顾 一生 姑娘       一个 女生   遗憾 莫过于   最好 年纪 遇到 不起     总是 懂 爱情 年纪   遇上 美好 爱情  
0	第九条 ? ? 精神 卫生 医疗机构 设置   应当 符合 国务院   医疗机构 管理条例   规定  
2	只想 说   今天 遇到 2B   妈   见到   见 一次 削 一次   不信 试试   滚 妈 犊子   着急 败火
1	今晚 没 时间 做饭   冷冻室 里 拿出 朋友 送得 包子   全家 吃 好开心   亲爱   爱   爱 完  
2	接下来 几天 依然 烟霾 锁城 印尼   熏 死 东南亚 人民 节奏
2	微博老 出 问题   真是 气死我了  
4	紧张 害怕   孩子 到底   担惊受怕 邢台   隆尧县
0	大大 转   阅读 次数 仍然 远远 远高   上次 清华 南 转 一条 居然 达到 26   万次
3	外面 世界 精彩 想 看看 TAT
0	1957 年 月   中国 电影 工作者 联谊会 山西 分会 筹备组 成立   1964 年 并入 山西省 戏剧家 协会  
3	饿 现在 希望 有人 领到 餐桌 前 说 吃     爬起来 下面 吃      
3	革命 尚未 成功   同志 需 努力   考试 心里 着急 单身 孤独   不想 有人 打扰 生活 突然 发现 卡里 没 钱   吓死   快       完 完 没到 下个月   穷成         图样 图森 破
1	小时候   时光 嬉戏 伙伴   看着 成长   忽略 存在   青春 时   时光 神往 爱情   沁人心脾 陶醉   夹杂 淡淡的 苦涩   年迈 时   时光 残喘 气息   吹 走 曾经 梦想   浓缩 人生 回望   融化 时间 里   留不住 匆匆 脚步   欲 赴 关山   关山 久远  
2	反复 修改 密码   微博 被盗   无视 广告   已经 没法
3	人霉   买 一瓶 水都会 拿到 过期   说 味道 怪
3	心塞   几天 一直 生病   今天 肚子 疼   下午 请 病假   不能 学校   诶
3	彼岸 沒有 燈塔   依然 張望 著   天黑 刷白 了頭 髮   緊握 著 火把   他來   對 說 害怕   愛他  
2	现在 病人 跟个 精神病   骨科 病人 跑 儿科 门诊 盖章   说 骨科 说 病   TM 病   脑萎缩 间歇性 精神病   选       气死我了
0	12thDay   45   6kg   不知不觉 已经 吃 180 粒药
1	送上 一组 男神 图片   帅 哭   晚安
2	今天 雨 大到 家 鞋子 倒 出水
2	以后 不会 买 吃 红 丝绒   甜到 牙 掉下来
0	贝尔 摩德   美国 人气 女影星 克莉丝   温 亚德   真正 身份 母亲 莎隆   温 亚德  
0	做法 二 食物 原料 胡萝卜   青菜 100 克   面粉 200 克   鸡蛋  
1	周天 见 女神 内心 激动              
3	怕 冷雨夜   怕冷 冬晨   怕冷 冷冷   我要 一直 南方 艳阳 里 四季如春   想念 夏天 南澳 海边   想念 腰 长发   想念 清新 空气   想念 一个 晴天
2	梦见 初中 跑操   掏出 红领巾 要系   突然 发现   这特 打领带 一样样
5	这条 微博 没刷 今天 看到
1	相信   世界 真爱图    
0	文学社 总 机关 设在 武昌 小朝街 八十五号   随即 设阳夏 支部 领导 汉阳   汉口 社务   胡玉珍 为支 部长   邱文彬 副 支 部长  
2	不行 郑州 成都 重庆 我要 出去玩 我要 出去玩 我要 闷死 闷死 闷死 妈勒 戈壁
1	波波 能耐 女孩   害怕 血腥 场面 嘴里 惊叹 直喊 可怕 可怕 可怕 眼睛 不离 镜头   女孩 看个 温情 桥段 哗啦哗啦 哭成 狗  
0	  秦岭 溪流       大山   作品 中国 艺术 博物馆 单位 收藏  
1	回到 18 岁 拎 儿童 恐龙 包   潮滴
4	突然 发现   一直 努力 目标 信仰 不见   偏离   没有 方向   找 不到 支持 战斗 努力 支点   知道 一切都是   很多 事情 做 不好   突然 一天 发现   慢慢 成 当初 吐槽 那种   可怕   一点 没 变   害怕 终究 害怕   做 不够   迷失 自我 想象 里  
1	表示 真的 够 无聊   搜索 附近 无线网 几十个 网络 试 百次 终于 破解 一个 原本 半小时 电视 花 小时 完 一定 这种 坚持不懈 精神 点个 赞     终于 睡觉  
1	鹅 妹子 嘤   变形 公寓 简直 逆天   39 平 房间 分出 独立 功能区   设计 大神 膝盖  
2	写个 实验报告 真的 耐心 极限          
2	妈 想起 充电器 事情 他妈的 开心
1	平常人 脑袋 电脑   奥巴马 脑袋 安全帽   摸 摸不到   长 太 高
3	完 repo 太 心疼   累到 扑通 跪 地上 两次     真是太 拼   只求 平平安安 完成 tour
0	温家宝 南开 中学 攻读 初   高中   共 六年  
0	清乾隆 六年   1741 年     知府 宏业 重修 改名 清晖 书院  
3	想 哭   没 注意 成 男人   改 资料
1	壁纸 一天 三换 换 过来   perfect   奕 君儿 晚安  
5	据说 今天 做 冬季 企划   觉得 适合 一天 书
0	单用   义同     老姜 头站 纹丝不动     号子  
3	唔 力 鸡巴 Yan 说 健身房 里面 长 顺眼 公 弯
1	知道 是不是 心情 气色 胃口 竟然
2	一上午 苯酚 烧手 浓 溴水 熏晕 浓 盐酸 腐蚀 真是 够
1	20 岁 好哟     愿望 找 工作    
0	  犯冲 格局 知道 小人 整人 目地性   具体 冲着   风水 犯冲 格局 就易招 小人   主要 坐 位置 看看 是不是 犯冲   比如说 办公桌 正好 门   不利   居家 中 床位   不要 正对着 门   不好   沙发 位置   一定 注意  
2	一帮 女人 叽叽喳喳   好多 鸭子 飞过
2	可不可以 减 一下 肥   看不下去    
2	一个 话 说 三遍 就会烦
1	好好 实用 攻略   黑五海 淘   攻略 贴心   不错
2	讨厌 一个 没 演技 读 原著 揣摩 人物 内心 演员 美名 曰 忙   粉丝 洗 知道 努力   演技 挫多 努力 应该  
2	放大镜 盯 真的 想 想 出去 狂吼 一阵
0	面授 海内外 学员 逾 10 万人次   深受 学员 欢迎   学员 遍布 全球 名校 行业  
3	想 买 一双 鞋 可怜 一双 鞋 穿 感觉 生活 悲哀 无法 尽情 奔跑   大概 1000
0	没有 作 形式 解散   名字   号 一直 保留   未来 一日 服务器 一起 消失  
2	想   一个 善良   背叛   欺骗   利用 之后   当初 纯真 污秽 磨灭   大多数 应该   没有勇气 保留 份 美好   乐观   我变   愿意   机会  
2	烫 狗 逼 刘海 齁 死 老子   妈
2	七点 起来   搞 现在 地铁 上班   醉   一个多 小时 知道 搞   没 赶上 这班 地铁    
0	低碳 出行   北京 蓝天 做 贡献   每周 少开 一天 车   今天 限行  
5	内心 bulingbuling   不怎么 手机
1	越来越 喜欢 外 教课   老师 用心
3	看来   午觉 要戒   根本 睡不着
2	水往 低 处流   人往 高处 含义   解释   比如说 你家 漏水   你家 楼下 邻居 会 上来   竟 无言以对  
0	竖筒 周围 大气 相通   漩涡 中心 负压 空气流 进竖筒 叶轮 中心  
3	今天 做 产检   早上 走 心情 美美   热车 功夫 一顿 照相   医院   做 完 彩超   一下 懵   大夫 说 胎盘 二级   羊水 欠佳   留院 观察  
2	真的 买 个表   打光棍 打光棍   牛气 大爷   小鬼难缠  
3	有时候 真恨 没有 足够 勇气 坚强 面对 稀奇古怪 任务   一个 普通 学生   干嘛 当做 万能 神   心好 累
0	符合规定   应当 申请 水域   滩涂 所在地 进行 公示   公示 期为 10 日  
2	从轻发落   强奸 次 前 次 当成 未遂 法律 麻痹 尼玛 币
2	草 dj   会计 基础   57   胡萝卜 炖 小白兔
3	    一个 女 说 再也 不想 理 其实 真的 在乎     说 没事 有事   没关系 关系     少女时代  
1	今天 周二   周二   二  
0	现今   拥有 时期 原有 老 木板 400 余块   朝代 地区 原有 老 年画 300 余张  
4	多年   仍然 心有余悸 桂林   平乐县
5	搞 塑料片       当年 知道 人会 成为 爱 抖露
5	怕 屁妮 枕 枕头 舒服   枕头 拿开   没想到 没有 枕头 阻碍   睡梦中 蹬 床 蹬 出 被窝  
2	纠结 纠结 内心 分 分钟 过不去   要命
1	第一次 室友 聊 曾经 喜欢   开心 伤感  
2	    我要 长大       我要 开花       妹得   天 天下   烦不烦  
1	一加 手机 威武   时代周刊 年度 电子产品
0	350z   张   2002 年   350Z   350Z 北美 重新 上市   美国 大受欢迎   销量 日本 高 17 倍  
2	不付   不付   不付 早 說      
3	  鹿晗   舍不得 觉得 鹿哥 好好 老板 拍拍 戏唱 唱歌
2	马勒 戈壁     老子 让你在 行列 带 久 想想 觉得 恶心 藏 掖 卧槽 真 他妈的 想 抽 狗日 杂种   白莲花 知道 知道   卧槽 大半年 没 骂人     贱 女人 破 婊
2	简直 太能 装   闭眼 罚球   队 简单  
0	现在 每天 觉得 时间 过得 快   48 小时 觉得 不够   最近 一直 吃 吃 吃   停不下来
3	听说 一个 故事   想 找 个人 分享   发现   听 故事   突然 伤感  
5	经历 一番 生死 情劫 雨桐   人杰 送别 锦云   路遇 一中 风 老 乞丐     德仰 仲   众人 给予 施舍 没有 认出  
0	免受 灾害 指 生活 舒适 无虑   指 武装 齐备  
3	有时候 说 不说   可能 永远
0	  更改 界面 布局   令 播放列表 组织 管理 更加 便利 快捷  
3	听 梅梅 女儿 妈妈   真的 崩溃   再也 忍不住   真的 恨
2	笑笑 说话   这种 中部 地区 考虑   每次 口口声声 南方 供暖   中部 地区 连提 提     反正 是非 人类   冻 死   冻死 情况   头条   快 暖气  
0	  十四   管理 著作权 工作   受省 版权局 委托 组织 查处 重大 影响 著作权 侵权 案件 涉外 侵权 案件 工作  
1	鲁璇 医师 已有 30 余年 牙齿 矫正 经验   成年人 龅牙 矫正 更是 信手拈来  
2	最近 频繁 损坏 电子产品 丢 算是 几个 意思
1	第一次 唱歌 这方面 得奖   之前 一直 腼腆 女生   现在 我要 挑战     成功   没有 可能   欧豪 做 舞台 王者
2	烦   大大小小 事情 份   妈       老子 打杂   事情    
2	火车 晚点   飞机 延迟 真是 醉   空中 堵机  
0	有没有 男版 女版 想法   朱亚文 刘雯 傻傻 分不清楚
0	数字化 生产线   精细 加工 确保 每块 板材 加工 准确无误  
0	做人 三碗 面 难吃   人面   场面   情面  
0	入秋 贴秋 膘   调养 有方   果蔬 蛋类   滋补 营养     牛奶 燕麦     安神 心情 畅   梨 汤 银耳汤   防燥 润肺 脏   南瓜 蜂蜜   排毒 益气 强   远离 辛辣   祝 健康  
1	  小王子 说   世上 唯一 一朵 玫瑰花   与众不同   相爱   相爱   玫瑰花 枯萎
4	每天 中午 回家 休息   开门 那一刻 会 幻想 吓住   打开门 会 不会 一个 小偷   会 不会 情急之下 逃窜 杀人灭口      
1	今天 心情 莫名 开心 2333333
3	回家 第二站 爷爷 很桑心 说 十几天 没 打麻将 身体 不好 老是 三缺一 搞笑 中带 心酸
5	苹果   突然 变 快 前 几天 一直 闪退 有种 不祥 预感
0	编辑 Alpha 通道   添加 删除 颜色   可为 蒙版 颜色 透明度 指定 设置  
4	  超越 可能   下班 路上 遇见 偷 钱包 小贼   上去 抓住 手 喊     耍流氓     小偷 甩掉 手 跑   跑 回头 瞪 一眼   总 感觉 心有余悸   快速 回家  
1	人有 不同 层次   同一个 层次   相互理解   称赞   迂回 方式 得到 自我 认同   聪明   懂 交际   一定 大气      
